id,key,value,type 
369649499,building,yes,regular
369649500,building,yes,regular
369649501,building,yes,regular
369649502,building,yes,regular
369649503,building,yes,regular
369649504,building,yes,regular
369649505,building,yes,regular
369649506,building,yes,regular
369649507,building,yes,regular
369649508,building,yes,regular
369649509,building,yes,regular
369649510,building,yes,regular
369649511,building,yes,regular
369649512,building,yes,regular
369649513,building,yes,regular
369649514,building,yes,regular
369649515,building,yes,regular
369649516,building,yes,regular
369649517,building,yes,regular
369649518,building,yes,regular
369649519,building,yes,regular
369649520,building,yes,regular
369649521,building,yes,regular
369649522,building,yes,regular
369649523,building,yes,regular
369649524,building,yes,regular
369649525,building,yes,regular
369649526,building,yes,regular
369649527,building,yes,regular
369649528,building,yes,regular
369649529,building,yes,regular
369649530,building,yes,regular
369649531,building,yes,regular
369649532,building,yes,regular
369649533,building,yes,regular
369649534,building,yes,regular
369649535,building,yes,regular
369649536,building,yes,regular
369649537,building,yes,regular
369649538,building,yes,regular
369649540,building,yes,regular
369649541,building,yes,regular
369649542,building,yes,regular
369649543,building,yes,regular
369649544,building,yes,regular
369649545,building,yes,regular
369650248,building,yes,regular
369650249,building,yes,regular
369650250,building,yes,regular
369650251,building,yes,regular
369650252,building,yes,regular
369650253,building,yes,regular
369650254,building,yes,regular
369650255,building,yes,regular
369650256,building,yes,regular
369650257,building,yes,regular
369650258,building,yes,regular
369650259,building,yes,regular
369650260,building,yes,regular
369650261,building,yes,regular
369650262,building,yes,regular
369650263,building,yes,regular
369650264,building,yes,regular
369650265,building,yes,regular
369650266,building,yes,regular
369650267,building,yes,regular
369650268,building,yes,regular
369650269,building,yes,regular
369650270,building,yes,regular
369650271,building,yes,regular
369650272,building,yes,regular
369650273,building,yes,regular
369650274,building,yes,regular
369650275,building,yes,regular
369650276,building,yes,regular
369650277,building,yes,regular
369650278,building,yes,regular
369650279,building,yes,regular
369650280,building,yes,regular
369650281,building,yes,regular
369650282,building,yes,regular
369650284,building,yes,regular
369650285,building,yes,regular
369650286,building,yes,regular
369650287,building,yes,regular
369650288,building,yes,regular
369650289,building,yes,regular
369650290,building,yes,regular
369650291,building,yes,regular
369650292,building,yes,regular
369650293,building,yes,regular
369650294,building,yes,regular
369650296,building,yes,regular
369650297,building,yes,regular
369650298,building,yes,regular
369650299,building,yes,regular
369650300,building,yes,regular
369650301,natural,grassland,regular
369650301,building,yes,regular
369650302,building,yes,regular
369650303,building,yes,regular
369650304,building,yes,regular
369650305,building,yes,regular
369650306,building,yes,regular
369650307,building,yes,regular
369650308,building,yes,regular
369650309,building,yes,regular
369650310,building,yes,regular
369650311,building,yes,regular
369650312,building,yes,regular
369650313,building,yes,regular
369650314,building,yes,regular
369650316,building,yes,regular
369650318,building,yes,regular
369652358,building,yes,regular
369652359,building,yes,regular
369652360,building,yes,regular
369652361,building,yes,regular
369652362,building,yes,regular
369652363,building,yes,regular
369652364,building,yes,regular
369652365,building,yes,regular
369652366,building,yes,regular
369652367,building,yes,regular
369652368,building,yes,regular
369652369,building,yes,regular
369652370,building,yes,regular
369652371,building,yes,regular
369652372,building,yes,regular
369652373,building,yes,regular
369652374,building,yes,regular
369652375,building,yes,regular
369652376,building,yes,regular
369652377,building,yes,regular
369652378,building,yes,regular
369652379,building,yes,regular
369652380,building,yes,regular
369652381,building,yes,regular
369652382,building,yes,regular
369652383,building,yes,regular
369652384,building,yes,regular
369652385,building,yes,regular
369652386,building,yes,regular
369652387,building,yes,regular
369652388,building,yes,regular
369652389,building,yes,regular
369652390,building,yes,regular
369652391,building,yes,regular
369652392,building,yes,regular
369652393,building,yes,regular
369652394,building,yes,regular
369652395,building,yes,regular
369652396,building,yes,regular
369652397,building,yes,regular
369652398,building,yes,regular
369652399,building,yes,regular
369652400,building,yes,regular
369652401,building,yes,regular
369652402,building,yes,regular
369652403,building,yes,regular
369652404,building,yes,regular
369652405,building,yes,regular
369652406,building,yes,regular
369652407,building,yes,regular
369652408,building,yes,regular
369652409,building,yes,regular
369652410,building,yes,regular
369652411,building,yes,regular
369652412,building,yes,regular
369652413,building,yes,regular
369652414,building,yes,regular
369652415,building,yes,regular
369652416,building,yes,regular
369652417,building,yes,regular
369652418,building,yes,regular
369652419,building,yes,regular
369652420,building,yes,regular
369652421,building,yes,regular
369652422,building,yes,regular
369652423,building,yes,regular
369652424,building,yes,regular
369652425,building,yes,regular
369652426,building,yes,regular
369652427,building,yes,regular
369652428,building,yes,regular
369652429,building,yes,regular
369652430,building,yes,regular
369652431,building,yes,regular
369652432,building,yes,regular
369652433,building,yes,regular
369652434,building,yes,regular
369652435,building,yes,regular
369652436,building,yes,regular
369652437,building,yes,regular
369652438,building,yes,regular
369652439,building,yes,regular
369652440,building,yes,regular
369652441,building,yes,regular
369652442,building,yes,regular
369652443,building,yes,regular
369652444,building,yes,regular
369652445,building,yes,regular
369652446,building,yes,regular
369652447,building,yes,regular
369652448,building,yes,regular
369652449,building,yes,regular
369652450,building,yes,regular
369652451,building,yes,regular
369652452,building,yes,regular
369652453,building,yes,regular
369652454,building,yes,regular
369652455,building,yes,regular
369652456,building,yes,regular
369652457,building,yes,regular
369652458,building,yes,regular
369652459,building,yes,regular
369652460,building,yes,regular
369652461,building,yes,regular
369652462,building,yes,regular
369652463,building,yes,regular
369652464,building,yes,regular
369652465,building,yes,regular
369652466,building,yes,regular
369652467,building,yes,regular
369652468,building,yes,regular
369652469,building,yes,regular
369652470,building,yes,regular
369652471,building,yes,regular
369652472,building,yes,regular
369652473,building,yes,regular
369652474,building,yes,regular
369652475,building,yes,regular
369652476,building,yes,regular
369652477,building,yes,regular
369652478,building,yes,regular
369652479,building,yes,regular
369652480,building,yes,regular
369652481,building,yes,regular
369652482,building,yes,regular
369652483,building,yes,regular
369652484,building,yes,regular
369652485,building,yes,regular
369652486,building,yes,regular
369652487,building,yes,regular
369652488,building,yes,regular
369652489,building,yes,regular
369652490,building,yes,regular
369652491,building,yes,regular
369652492,building,yes,regular
369652493,building,yes,regular
369652494,building,yes,regular
369652495,building,yes,regular
369652496,building,yes,regular
369652497,building,yes,regular
369652498,building,yes,regular
369652499,building,yes,regular
369652500,building,yes,regular
369652501,building,yes,regular
369652502,building,yes,regular
369652503,building,yes,regular
369652504,building,yes,regular
369652505,building,yes,regular
369652506,building,yes,regular
369652507,building,yes,regular
369652508,building,yes,regular
369652509,building,yes,regular
369652510,building,yes,regular
369652511,building,yes,regular
369652512,building,yes,regular
369652513,building,yes,regular
369652514,building,yes,regular
369652515,building,yes,regular
369652516,building,yes,regular
369652517,building,yes,regular
369652518,building,yes,regular
369652519,building,yes,regular
369652521,building,yes,regular
369652522,building,yes,regular
369652523,building,yes,regular
369652525,building,yes,regular
369652527,building,yes,regular
369652529,building,yes,regular
369652531,building,yes,regular
369652532,building,yes,regular
369652534,building,yes,regular
369652535,building,yes,regular
369652536,building,yes,regular
369652537,building,yes,regular
369652538,building,yes,regular
369652539,building,yes,regular
369652540,building,yes,regular
369652541,building,yes,regular
369652542,building,yes,regular
369652543,building,yes,regular
369652544,building,yes,regular
369652545,building,yes,regular
369652546,building,yes,regular
369652547,building,yes,regular
369652548,building,yes,regular
369652549,building,yes,regular
369655165,building,yes,regular
369655166,building,yes,regular
369655167,building,yes,regular
369655168,building,yes,regular
369655169,building,yes,regular
369655170,building,yes,regular
369655171,building,yes,regular
369655172,building,yes,regular
369655173,building,yes,regular
369655174,building,yes,regular
369655175,building,yes,regular
369655176,building,yes,regular
369655177,building,yes,regular
369655178,building,yes,regular
369655181,building,yes,regular
369655183,building,yes,regular
369655185,building,yes,regular
369655187,building,yes,regular
369655188,building,yes,regular
369655189,building,yes,regular
369655190,building,yes,regular
369655191,building,yes,regular
369655192,building,yes,regular
369655193,building,yes,regular
369655194,building,yes,regular
369655195,building,yes,regular
369655196,building,yes,regular
369655197,building,yes,regular
369655198,building,yes,regular
369655199,building,yes,regular
369655200,building,yes,regular
369655201,building,yes,regular
369655202,building,yes,regular
369655203,building,yes,regular
369655204,building,yes,regular
369655205,building,yes,regular
369655206,building,yes,regular
369655207,building,yes,regular
369655208,building,yes,regular
369655209,building,yes,regular
369655210,building,yes,regular
369655211,building,yes,regular
369655212,building,yes,regular
369655213,building,yes,regular
369655214,building,yes,regular
369655215,building,yes,regular
369655216,building,yes,regular
369655217,building,yes,regular
369655218,building,yes,regular
369655219,building,yes,regular
369655220,building,yes,regular
369655221,building,yes,regular
369655222,building,yes,regular
369655223,building,yes,regular
369655224,building,yes,regular
369655225,building,yes,regular
369655226,building,yes,regular
369655227,building,yes,regular
369655228,building,yes,regular
369655229,building,yes,regular
369655230,building,yes,regular
369655231,building,yes,regular
369655232,building,yes,regular
369655233,building,yes,regular
369655234,building,yes,regular
369655235,building,yes,regular
369655236,building,yes,regular
369655237,building,yes,regular
369655238,building,yes,regular
369655239,building,yes,regular
369655240,building,yes,regular
369655241,building,yes,regular
369655242,building,yes,regular
369655243,building,yes,regular
369655244,building,yes,regular
369655245,building,yes,regular
369655246,building,yes,regular
369655247,building,yes,regular
369655248,building,yes,regular
369655249,building,yes,regular
369655250,building,yes,regular
369655251,building,yes,regular
369655252,building,yes,regular
369655253,building,yes,regular
369655254,building,yes,regular
369655255,building,yes,regular
369655256,building,yes,regular
369655257,building,yes,regular
369655258,building,yes,regular
369655259,building,yes,regular
369655260,building,yes,regular
369655261,building,yes,regular
369655262,building,yes,regular
369655263,building,yes,regular
369655266,building,yes,regular
369655267,building,yes,regular
369655268,building,yes,regular
369655269,building,yes,regular
369655270,building,yes,regular
369655271,building,yes,regular
369655272,building,yes,regular
369655273,building,yes,regular
369655274,building,yes,regular
369655275,building,yes,regular
369655276,building,yes,regular
369655277,building,yes,regular
369655278,building,yes,regular
369655279,building,yes,regular
369655280,building,yes,regular
369655281,building,yes,regular
369655282,building,yes,regular
369655283,building,yes,regular
369655284,building,yes,regular
369655285,building,yes,regular
369655286,building,yes,regular
369655287,building,yes,regular
369655288,building,yes,regular
369655289,building,yes,regular
369655290,building,yes,regular
369655291,building,yes,regular
369655292,building,yes,regular
369655293,building,yes,regular
369655294,building,yes,regular
369655295,building,yes,regular
369655296,building,yes,regular
369655297,building,yes,regular
369655298,building,yes,regular
369655299,building,yes,regular
369655300,building,yes,regular
369655301,building,yes,regular
369655302,building,yes,regular
369655303,building,yes,regular
369655304,building,yes,regular
369655305,building,yes,regular
369655306,building,yes,regular
369655307,building,yes,regular
369655308,building,yes,regular
369655309,building,yes,regular
369655310,building,yes,regular
369655311,building,yes,regular
369655312,building,yes,regular
369655313,building,yes,regular
369655314,building,yes,regular
369655315,building,yes,regular
369655316,building,yes,regular
369655317,building,yes,regular
369655318,building,yes,regular
369655319,building,yes,regular
369655320,building,yes,regular
369655321,building,yes,regular
369655322,building,yes,regular
369655323,building,yes,regular
369655324,building,yes,regular
369655325,building,yes,regular
369655326,building,yes,regular
369655327,building,yes,regular
369655328,building,yes,regular
369655329,building,yes,regular
369655330,building,yes,regular
369655331,building,yes,regular
369655332,building,yes,regular
369655333,building,yes,regular
369655334,building,yes,regular
369655335,building,yes,regular
369655336,building,yes,regular
369655337,building,yes,regular
369655338,building,yes,regular
369655339,building,yes,regular
369655340,building,yes,regular
369655341,building,yes,regular
369655342,building,yes,regular
369655343,building,yes,regular
369655344,building,yes,regular
369655345,building,yes,regular
369655346,building,yes,regular
369655347,building,yes,regular
369655348,building,yes,regular
369655349,building,yes,regular
369655350,building,yes,regular
369655351,building,yes,regular
369655352,building,yes,regular
369655353,building,yes,regular
369655354,building,yes,regular
369655355,building,yes,regular
369655356,building,yes,regular
369655357,building,yes,regular
369655358,building,yes,regular
369655359,building,yes,regular
369655360,building,yes,regular
369655361,building,yes,regular
369655463,building,yes,regular
369655464,building,yes,regular
369655465,building,yes,regular
369655466,building,yes,regular
369655467,building,yes,regular
369655468,building,yes,regular
369655469,building,yes,regular
369655470,building,yes,regular
369655471,building,yes,regular
369655472,building,yes,regular
369655473,building,yes,regular
369655474,building,yes,regular
369655475,building,yes,regular
369655476,building,yes,regular
369655477,building,yes,regular
369655478,building,yes,regular
369655479,building,yes,regular
369655480,building,yes,regular
369655481,building,yes,regular
369655482,building,yes,regular
369655483,building,yes,regular
369655484,building,yes,regular
369655485,building,yes,regular
369655486,building,yes,regular
369655487,building,yes,regular
369655488,building,yes,regular
369655489,building,yes,regular
369655490,building,yes,regular
369655491,building,yes,regular
369655492,building,yes,regular
369655493,building,yes,regular
369655494,building,yes,regular
369655495,building,yes,regular
369655496,building,yes,regular
369655498,building,yes,regular
369655499,building,yes,regular
369655501,building,yes,regular
369655503,building,yes,regular
369655505,building,yes,regular
369655507,building,yes,regular
369655508,building,yes,regular
369655510,building,yes,regular
369655512,building,yes,regular
369655514,building,yes,regular
369655515,building,yes,regular
369655517,building,yes,regular
369655519,building,yes,regular
369655520,building,yes,regular
369655522,building,yes,regular
369655524,building,yes,regular
369655526,building,yes,regular
369655528,building,yes,regular
369655530,building,yes,regular
369655532,building,yes,regular
369655534,building,yes,regular
369655536,building,yes,regular
369655537,building,yes,regular
369655539,building,yes,regular
369655541,building,yes,regular
369655542,building,yes,regular
369655544,building,yes,regular
369655546,building,yes,regular
369655548,building,yes,regular
369655550,building,yes,regular
369655553,building,yes,regular
369655555,building,yes,regular
369655557,building,yes,regular
369655559,building,yes,regular
369655562,building,yes,regular
369655563,building,yes,regular
369655567,building,yes,regular
369655569,building,yes,regular
369655572,building,yes,regular
369655575,building,yes,regular
369655577,building,yes,regular
369655579,building,yes,regular
369655581,building,yes,regular
369655583,building,yes,regular
369655584,building,yes,regular
369655586,building,yes,regular
369655587,building,yes,regular
369655589,building,yes,regular
369655591,building,yes,regular
369655593,building,yes,regular
369655595,building,yes,regular
369655597,building,yes,regular
369655599,building,yes,regular
369655601,building,yes,regular
369655602,building,yes,regular
369655604,building,yes,regular
369655607,building,yes,regular
369655609,building,yes,regular
369655611,building,yes,regular
369655613,building,yes,regular
369655621,building,yes,regular
369655622,building,yes,regular
369655623,building,yes,regular
369655624,building,yes,regular
369655625,building,yes,regular
369655626,building,yes,regular
369655627,building,yes,regular
369655628,building,yes,regular
369655629,building,yes,regular
369655630,building,yes,regular
369655631,building,yes,regular
369655632,building,yes,regular
369655633,building,yes,regular
369655634,building,yes,regular
369655635,building,yes,regular
369655636,building,yes,regular
369655638,building,yes,regular
369655639,building,yes,regular
369655640,building,yes,regular
369655641,building,yes,regular
369655642,building,yes,regular
369655643,building,yes,regular
369655644,building,yes,regular
369657098,building,yes,regular
369657099,building,yes,regular
369657100,building,yes,regular
369657101,building,yes,regular
369657102,building,yes,regular
369657103,building,yes,regular
369657104,building,yes,regular
369657105,building,yes,regular
369657106,building,yes,regular
369657107,building,yes,regular
369657108,building,yes,regular
369657109,building,yes,regular
369657110,building,yes,regular
369657112,building,yes,regular
369657113,building,yes,regular
369657114,building,yes,regular
369657115,building,yes,regular
369657116,building,yes,regular
369657117,building,yes,regular
369657118,building,yes,regular
369657119,building,yes,regular
369657120,building,yes,regular
369657121,building,yes,regular
369657122,building,yes,regular
369657123,building,yes,regular
369657124,building,yes,regular
369657125,natural,grassland,regular
369657125,building,yes,regular
369657126,natural,grassland,regular
369657126,building,yes,regular
369657127,natural,grassland,regular
369657127,building,yes,regular
369657128,natural,grassland,regular
369657128,building,yes,regular
369657129,natural,grassland,regular
369657129,building,yes,regular
369657130,natural,grassland,regular
369657130,building,yes,regular
369657131,natural,grassland,regular
369657131,building,yes,regular
369657132,building,yes,regular
369657133,building,yes,regular
369657134,building,yes,regular
369657135,building,yes,regular
369657136,building,yes,regular
369657137,building,yes,regular
369657139,building,yes,regular
369657140,building,yes,regular
369657141,building,yes,regular
369657142,building,yes,regular
369657143,building,yes,regular
369657144,building,yes,regular
369657145,building,yes,regular
369657146,building,yes,regular
369657147,building,yes,regular
369657148,building,yes,regular
369657149,building,yes,regular
369658104,building,yes,regular
369658105,building,yes,regular
369658106,building,yes,regular
369658107,building,yes,regular
369658108,building,yes,regular
369658109,building,yes,regular
369658110,building,yes,regular
369658111,building,yes,regular
369658112,building,yes,regular
369658113,building,yes,regular
369658114,building,yes,regular
369658115,building,yes,regular
369658116,building,yes,regular
369658117,building,yes,regular
369658118,building,yes,regular
369658119,building,yes,regular
369658120,building,yes,regular
369658121,building,yes,regular
369658122,building,yes,regular
369658123,building,yes,regular
369658124,building,yes,regular
369658125,building,yes,regular
369658126,building,yes,regular
369658127,building,yes,regular
369658128,building,yes,regular
369658129,building,yes,regular
369658130,building,yes,regular
369658132,building,yes,regular
369658133,building,yes,regular
369658134,building,yes,regular
369658135,building,yes,regular
369658136,building,yes,regular
369658137,building,yes,regular
369658138,building,yes,regular
369658139,building,yes,regular
369658140,building,yes,regular
369658141,building,yes,regular
369658142,building,yes,regular
369658143,building,yes,regular
369658144,building,yes,regular
369658145,building,yes,regular
369658146,building,yes,regular
369658147,building,yes,regular
369658148,building,yes,regular
369658149,building,yes,regular
369658150,building,yes,regular
369658151,building,yes,regular
369658152,building,yes,regular
369658153,building,yes,regular
369658154,building,yes,regular
369658155,building,yes,regular
369658156,building,yes,regular
369658157,building,yes,regular
369658158,building,yes,regular
369658159,building,yes,regular
369658160,building,yes,regular
369658161,building,yes,regular
369658162,building,yes,regular
369658163,building,yes,regular
369658164,building,yes,regular
369662816,building,yes,regular
369662817,building,yes,regular
369662818,building,yes,regular
369662819,building,yes,regular
369662820,building,yes,regular
369662821,building,yes,regular
369662822,building,yes,regular
369662823,building,yes,regular
369662824,building,yes,regular
369662825,building,yes,regular
369662826,building,yes,regular
369662827,building,yes,regular
369662828,building,yes,regular
369662829,building,yes,regular
369662830,building,yes,regular
369662831,building,yes,regular
369662832,building,yes,regular
369662833,building,yes,regular
369662834,building,yes,regular
369662835,building,yes,regular
369662836,building,yes,regular
369662837,building,yes,regular
369662838,building,yes,regular
369662839,building,yes,regular
369662840,building,yes,regular
369662841,building,yes,regular
369662842,building,yes,regular
369662843,building,yes,regular
369662844,building,yes,regular
369662845,building,yes,regular
369662846,building,yes,regular
369662847,building,yes,regular
369662848,building,yes,regular
369662849,building,yes,regular
369662850,building,yes,regular
369662851,building,yes,regular
369662852,building,yes,regular
369662853,building,yes,regular
369662854,building,yes,regular
369662855,building,yes,regular
369662856,building,yes,regular
369662857,building,yes,regular
369662858,building,yes,regular
369662859,building,yes,regular
369662860,building,yes,regular
369662861,building,yes,regular
369662862,building,yes,regular
369662863,building,yes,regular
369662864,building,yes,regular
369662865,building,yes,regular
369662866,building,yes,regular
369662867,building,yes,regular
369662868,building,yes,regular
369662869,building,yes,regular
369662870,building,yes,regular
369662871,building,yes,regular
369662872,building,yes,regular
369662873,building,yes,regular
369662874,building,yes,regular
369662875,building,yes,regular
369662876,building,yes,regular
369662877,building,yes,regular
369662878,building,yes,regular
369662879,building,yes,regular
369662880,building,yes,regular
369662881,building,yes,regular
369662882,building,yes,regular
369662883,building,yes,regular
369662884,building,yes,regular
369662885,building,yes,regular
369662886,building,yes,regular
369662887,building,yes,regular
369662888,building,yes,regular
369662889,building,yes,regular
369662890,building,yes,regular
369662891,building,yes,regular
369662893,building,yes,regular
369662894,building,yes,regular
369662895,building,yes,regular
369662896,building,yes,regular
369662897,building,yes,regular
369662898,building,yes,regular
369662899,building,yes,regular
369662900,building,yes,regular
369662901,building,yes,regular
369662902,building,yes,regular
369662903,building,yes,regular
369662904,building,yes,regular
369662905,building,yes,regular
369662906,building,yes,regular
369662907,building,yes,regular
369662908,building,yes,regular
369662909,building,yes,regular
369662910,building,yes,regular
369662911,building,yes,regular
369662912,building,yes,regular
369662913,building,yes,regular
369662914,building,yes,regular
369662915,building,yes,regular
369662916,building,yes,regular
369662917,building,yes,regular
369662918,building,yes,regular
369662919,building,yes,regular
369662920,building,yes,regular
369662921,building,yes,regular
369662922,building,yes,regular
369662923,building,yes,regular
369662924,building,yes,regular
369662925,building,yes,regular
369662926,building,yes,regular
369662927,building,yes,regular
369662928,building,yes,regular
369662929,building,yes,regular
369662930,building,yes,regular
369662931,building,yes,regular
369662933,building,yes,regular
369662934,building,yes,regular
369662935,building,yes,regular
369662936,building,yes,regular
369662937,building,yes,regular
369662938,building,yes,regular
369662939,building,yes,regular
369662940,building,yes,regular
369662941,building,yes,regular
369662942,building,yes,regular
369662943,building,yes,regular
369662944,building,yes,regular
369664184,building,yes,regular
369664185,building,yes,regular
369664186,building,yes,regular
369664187,building,yes,regular
369664188,building,yes,regular
369664189,building,yes,regular
369664190,building,yes,regular
369664191,building,yes,regular
369664192,building,yes,regular
369664193,building,yes,regular
369664194,building,yes,regular
369664195,building,yes,regular
369664196,building,yes,regular
369664197,building,yes,regular
369664198,building,yes,regular
369664199,natural,grassland,regular
369664199,building,yes,regular
369664200,building,yes,regular
369664201,building,yes,regular
369664202,natural,grassland,regular
369664202,building,yes,regular
369664203,building,yes,regular
369664204,building,yes,regular
369664205,building,yes,regular
369665326,building,yes,regular
369665327,building,yes,regular
369665329,building,yes,regular
369665330,building,yes,regular
369665331,building,yes,regular
369665332,building,yes,regular
369665333,building,yes,regular
369665334,building,yes,regular
369665335,building,yes,regular
369665336,building,yes,regular
369665337,building,yes,regular
369665338,building,yes,regular
369665339,building,yes,regular
369665340,building,yes,regular
369665341,building,yes,regular
369665342,building,yes,regular
369665343,building,yes,regular
369665344,building,yes,regular
369665345,building,yes,regular
369665346,building,yes,regular
369665347,building,yes,regular
369665348,building,yes,regular
369665349,building,yes,regular
369665350,building,yes,regular
369665351,building,yes,regular
369665352,building,yes,regular
369665353,building,yes,regular
369665354,building,yes,regular
369665355,building,yes,regular
369665356,building,yes,regular
369665357,building,yes,regular
369665358,building,yes,regular
369665359,building,yes,regular
369665360,building,yes,regular
369665361,building,yes,regular
369665362,building,yes,regular
369665363,building,yes,regular
369665364,building,yes,regular
369665365,building,yes,regular
369665366,building,yes,regular
369665367,building,yes,regular
369665368,building,yes,regular
369665369,building,yes,regular
369665370,building,yes,regular
369665371,building,yes,regular
369665372,building,yes,regular
369665373,building,yes,regular
369665374,building,yes,regular
369665375,building,yes,regular
369665376,building,yes,regular
369665377,building,yes,regular
369665378,building,yes,regular
369665379,building,yes,regular
369665380,building,yes,regular
369665381,building,yes,regular
369665382,building,yes,regular
369665384,building,yes,regular
369665385,building,yes,regular
369665386,building,yes,regular
369665387,building,yes,regular
369665389,building,yes,regular
369665391,building,yes,regular
369665393,building,yes,regular
369665394,building,yes,regular
369665396,building,yes,regular
369665397,building,yes,regular
369665399,building,yes,regular
369665401,building,yes,regular
369665403,building,yes,regular
369665404,building,yes,regular
369665405,building,yes,regular
369665406,building,yes,regular
369665407,building,yes,regular
369665408,building,yes,regular
369665409,building,yes,regular
369665411,building,yes,regular
369665413,building,yes,regular
369665415,building,yes,regular
369665418,building,yes,regular
369665420,building,yes,regular
369665422,building,yes,regular
369665425,building,yes,regular
369665427,building,yes,regular
369665429,building,yes,regular
369665431,building,yes,regular
369665434,building,yes,regular
369665435,building,yes,regular
369665437,building,yes,regular
369665438,building,yes,regular
369665439,building,yes,regular
369665440,building,yes,regular
369665441,building,yes,regular
369665443,building,yes,regular
369665444,building,yes,regular
369665446,building,yes,regular
369665448,building,yes,regular
369665451,building,yes,regular
369665453,building,yes,regular
369665455,building,yes,regular
369665456,building,yes,regular
369665458,building,yes,regular
369670823,building,yes,regular
369670824,building,yes,regular
369670825,building,yes,regular
369670826,building,yes,regular
369670827,building,yes,regular
369670828,building,yes,regular
369670829,building,yes,regular
369670830,building,yes,regular
369670831,building,yes,regular
369670832,building,yes,regular
369670833,building,yes,regular
369670834,building,yes,regular
369670835,building,yes,regular
369670836,building,yes,regular
369670837,building,yes,regular
369670838,building,yes,regular
369670839,building,yes,regular
369670840,building,yes,regular
369670841,building,yes,regular
369670842,building,yes,regular
369670843,building,yes,regular
369670844,building,yes,regular
369670845,building,yes,regular
369670846,building,yes,regular
369670847,building,yes,regular
369670848,building,yes,regular
369670849,building,yes,regular
369670850,building,yes,regular
369670851,building,yes,regular
369670852,building,yes,regular
369670853,building,yes,regular
369670854,building,yes,regular
369670855,building,yes,regular
369670856,building,yes,regular
369670857,building,yes,regular
369670858,building,yes,regular
369670859,building,yes,regular
369670860,building,yes,regular
369670861,building,yes,regular
369670862,building,yes,regular
369670863,building,yes,regular
369670864,building,yes,regular
369670865,building,yes,regular
369670866,building,yes,regular
369670867,building,yes,regular
369670868,building,yes,regular
369670869,building,yes,regular
369670870,building,yes,regular
369670871,building,yes,regular
369670872,building,yes,regular
369670873,building,yes,regular
369670874,building,yes,regular
369670875,building,yes,regular
369670876,building,yes,regular
369670877,building,yes,regular
369670878,building,yes,regular
369670879,building,yes,regular
369670880,building,yes,regular
369670881,building,yes,regular
369670882,building,yes,regular
369670883,building,yes,regular
369670884,building,yes,regular
369670885,building,yes,regular
369670886,building,yes,regular
369670887,building,yes,regular
369670888,building,yes,regular
369670889,building,yes,regular
369670890,building,yes,regular
369670891,building,yes,regular
369670892,building,yes,regular
369670893,building,yes,regular
369670894,building,yes,regular
369670895,building,yes,regular
369670896,building,yes,regular
369670897,building,yes,regular
369670898,building,yes,regular
369670899,building,yes,regular
369670900,building,yes,regular
369670901,building,yes,regular
369670902,building,yes,regular
369670903,building,yes,regular
369670904,building,yes,regular
369670905,building,yes,regular
369670906,building,yes,regular
369670907,building,yes,regular
369670908,building,yes,regular
369670909,building,yes,regular
369670910,building,yes,regular
369670911,building,yes,regular
369670912,building,yes,regular
369670913,building,yes,regular
369670914,building,yes,regular
369670915,building,yes,regular
369670916,building,yes,regular
369670917,building,yes,regular
369670918,building,yes,regular
369670919,building,yes,regular
369670920,building,yes,regular
369670921,building,yes,regular
369670922,building,yes,regular
369670923,building,yes,regular
369670924,building,yes,regular
369670925,building,yes,regular
369670926,building,yes,regular
369670927,building,yes,regular
369670928,building,yes,regular
369670929,building,yes,regular
369670930,building,yes,regular
369670931,building,yes,regular
369670932,building,yes,regular
369670933,building,yes,regular
369670934,building,yes,regular
369670935,building,yes,regular
369670936,building,yes,regular
369670937,building,yes,regular
369670938,building,yes,regular
369670939,building,yes,regular
369670940,building,yes,regular
369670941,building,yes,regular
369670942,building,yes,regular
369670943,building,yes,regular
369670944,building,yes,regular
369670945,building,yes,regular
369670946,building,yes,regular
369670947,building,yes,regular
369670948,building,yes,regular
369670991,building,yes,regular
369670992,building,yes,regular
369670993,building,yes,regular
369670994,building,yes,regular
369670995,building,yes,regular
369670996,building,yes,regular
369670997,building,yes,regular
369670998,building,yes,regular
369670999,building,yes,regular
369671000,building,yes,regular
369671001,building,yes,regular
369671002,building,yes,regular
369671003,building,yes,regular
369671004,building,yes,regular
369671005,building,yes,regular
369671006,building,yes,regular
369671007,building,yes,regular
369671008,building,yes,regular
369671009,building,yes,regular
369671010,building,yes,regular
369671011,building,yes,regular
369671012,building,yes,regular
369671014,building,yes,regular
369671016,building,yes,regular
369671018,building,yes,regular
369671021,building,yes,regular
369671023,building,yes,regular
369671026,building,yes,regular
369671028,building,yes,regular
369671030,building,yes,regular
369671033,building,yes,regular
369671035,building,yes,regular
369671036,building,yes,regular
369671037,building,yes,regular
369671038,building,yes,regular
369671039,building,yes,regular
369671040,building,yes,regular
369671041,building,yes,regular
369671042,building,yes,regular
369671043,building,yes,regular
369671044,building,yes,regular
369671045,building,yes,regular
369671046,building,yes,regular
369671047,building,yes,regular
369671048,building,yes,regular
369671049,building,yes,regular
369671050,building,yes,regular
369671051,building,yes,regular
369671052,building,yes,regular
369671053,building,yes,regular
369671054,building,yes,regular
369671055,building,yes,regular
369671056,building,yes,regular
369671057,building,yes,regular
369671058,building,yes,regular
369671059,building,yes,regular
369671060,building,yes,regular
369671061,building,yes,regular
369671062,building,yes,regular
369671063,building,yes,regular
369671064,building,yes,regular
369671065,building,yes,regular
